표이름,시점,지역,분류,항목,값,단위
경영주 연령 및 교육정도별 농가,2020,천안시,10~15,4년제이상대학교,252,가구
경영주 연령 및 교육정도별 농가,2020,천안시,10~15,대학원 석사과정,59,가구
경영주 연령 및 교육정도별 농가,2020,천안시,10~15,대학원 박사과정,21,가구
경영주 연령 및 교육정도별 농가,2020,천안시,15~20,농가,959,가구
경영주 연령 및 교육정도별 농가,2020,천안시,15~20,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,15~20,20~24,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,15~20,25~29,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,15~20,30~34,4,가구
경영주 연령 및 교육정도별 농가,2020,천안시,15~20,35~39,10,가구
경영주 연령 및 교육정도별 농가,2020,천안시,15~20,40~44,28,가구
경영주 연령 및 교육정도별 농가,2020,천안시,15~20,45~49,53,가구
경영주 연령 및 교육정도별 농가,2020,천안시,15~20,50~54,109,가구
경영주 연령 및 교육정도별 농가,2020,천안시,15~20,55~59,186,가구
경영주 연령 및 교육정도별 농가,2020,천안시,15~20,60~64,216,가구
경영주 연령 및 교육정도별 농가,2020,천안시,15~20,65~69,164,가구
경영주 연령 및 교육정도별 농가,2020,천안시,15~20,70~74,112,가구
경영주 연령 및 교육정도별 농가,2020,천안시,15~20,75~79,53,가구
경영주 연령 및 교육정도별 농가,2020,천안시,15~20,80세이상,24,가구
경영주 연령 및 교육정도별 농가,2020,천안시,15~20,경영주평균연령,61.4,가구
경영주 연령 및 교육정도별 농가,2020,천안시,15~20,경영주교육정도별농가:          받지않음,11,가구
경영주 연령 및 교육정도별 농가,2020,천안시,15~20,초등학교,87,가구
경영주 연령 및 교육정도별 농가,2020,천안시,15~20,중학교,89,가구
경영주 연령 및 교육정도별 농가,2020,천안시,15~20,고등학교,411,가구
경영주 연령 및 교육정도별 농가,2020,천안시,15~20,4년제미만대학,104,가구
경영주 연령 및 교육정도별 농가,2020,천안시,15~20,4년제이상대학교,208,가구
경영주 연령 및 교육정도별 농가,2020,천안시,15~20,대학원 석사과정,30,가구
경영주 연령 및 교육정도별 농가,2020,천안시,15~20,대학원 박사과정,19,가구
경영주 연령 및 교육정도별 농가,2020,천안시,20년 이상,농가,7214,가구
경영주 연령 및 교육정도별 농가,2020,천안시,20년 이상,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,20년 이상,20~24,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,20년 이상,25~29,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,20년 이상,30~34,-,가구
경영주 연령 및 교육정도별 농가,2020,천안시,20년 이상,35~39,9,가구
경영주 연령 및 교육정도별 농가,2020,천안시,20년 이상,40~44,38,가구
경영주 연령 및 교육정도별 농가,2020,천안시,20년 이상,45~49,144,가구
경영주 연령 및 교육정도별 농가,2020,천안시,20년 이상,50~54,382,가구
경영주 연령 및 교육정도별 농가,2020,천안시,20년 이상,55~59,839,가구
경영주 연령 및 교육정도별 농가,2020,천안시,20년 이상,60~64,1267,가구
경영주 연령 및 교육정도별 농가,2020,천안시,20년 이상,65~69,1263,가구
경영주 연령 및 교육정도별 농가,2020,천안시,20년 이상,70~74,1232,가구
경영주 연령 및 교육정도별 농가,2020,천안시,20년 이상,75~79,1015,가구
경영주 연령 및 교육정도별 농가,2020,천안시,20년 이상,80세이상,1025,가구
경영주 연령 및 교육정도별 농가,2020,천안시,20년 이상,경영주평균연령,68.2,가구
경영주 연령 및 교육정도별 농가,2020,천안시,20년 이상,경영주교육정도별농가:          받지않음,294,가구
경영주 연령 및 교육정도별 농가,2020,천안시,20년 이상,초등학교,2293,가구
경영주 연령 및 교육정도별 농가,2020,천안시,20년 이상,중학교,1343,가구
경영주 연령 및 교육정도별 농가,2020,천안시,20년 이상,고등학교,2331,가구
경영주 연령 및 교육정도별 농가,2020,천안시,20년 이상,4년제미만대학,327,가구
경영주 연령 및 교육정도별 농가,2020,천안시,20년 이상,4년제이상대학교,513,가구
경영주 연령 및 교육정도별 농가,2020,천안시,20년 이상,대학원 석사과정,93,가구
경영주 연령 및 교육정도별 농가,2020,천안시,20년 이상,대학원 박사과정,20,가구
