표이름,시점,지역,분류,항목,값,단위
경영주 연령 및 교육정도별 농가,2020,전국,15~20,65~69,9363,가구
경영주 연령 및 교육정도별 농가,2020,전국,15~20,70~74,7638,가구
경영주 연령 및 교육정도별 농가,2020,전국,15~20,75~79,4196,가구
경영주 연령 및 교육정도별 농가,2020,전국,15~20,80세이상,1594,가구
경영주 연령 및 교육정도별 농가,2020,전국,15~20,경영주평균연령,61.5,가구
경영주 연령 및 교육정도별 농가,2020,전국,15~20,경영주교육정도별농가:          받지않음,705,가구
경영주 연령 및 교육정도별 농가,2020,전국,15~20,초등학교,5626,가구
경영주 연령 및 교육정도별 농가,2020,전국,15~20,중학교,8167,가구
경영주 연령 및 교육정도별 농가,2020,전국,15~20,고등학교,25107,가구
경영주 연령 및 교육정도별 농가,2020,전국,15~20,4년제미만대학,6622,가구
경영주 연령 및 교육정도별 농가,2020,전국,15~20,4년제이상대학교,9000,가구
경영주 연령 및 교육정도별 농가,2020,전국,15~20,대학원 석사과정,1631,가구
경영주 연령 및 교육정도별 농가,2020,전국,15~20,대학원 박사과정,455,가구
경영주 연령 및 교육정도별 농가,2020,전국,20년 이상,농가,692591,가구
경영주 연령 및 교육정도별 농가,2020,전국,20년 이상,경영주연령별농가:15~19,-,가구
경영주 연령 및 교육정도별 농가,2020,전국,20년 이상,20~24,1,가구
경영주 연령 및 교육정도별 농가,2020,전국,20년 이상,25~29,-,가구
경영주 연령 및 교육정도별 농가,2020,전국,20년 이상,30~34,21,가구
경영주 연령 및 교육정도별 농가,2020,전국,20년 이상,35~39,568,가구
경영주 연령 및 교육정도별 농가,2020,전국,20년 이상,40~44,3367,가구
경영주 연령 및 교육정도별 농가,2020,전국,20년 이상,45~49,13294,가구
경영주 연령 및 교육정도별 농가,2020,전국,20년 이상,50~54,32767,가구
경영주 연령 및 교육정도별 농가,2020,전국,20년 이상,55~59,64587,가구
경영주 연령 및 교육정도별 농가,2020,전국,20년 이상,60~64,107564,가구
경영주 연령 및 교육정도별 농가,2020,전국,20년 이상,65~69,114401,가구
경영주 연령 및 교육정도별 농가,2020,전국,20년 이상,70~74,124524,가구
경영주 연령 및 교육정도별 농가,2020,전국,20년 이상,75~79,118719,가구
경영주 연령 및 교육정도별 농가,2020,전국,20년 이상,80세이상,112778,가구
경영주 연령 및 교육정도별 농가,2020,전국,20년 이상,경영주평균연령,69.4,가구
경영주 연령 및 교육정도별 농가,2020,전국,20년 이상,경영주교육정도별농가:          받지않음,63498,가구
경영주 연령 및 교육정도별 농가,2020,전국,20년 이상,초등학교,248434,가구
경영주 연령 및 교육정도별 농가,2020,전국,20년 이상,중학교,142036,가구
경영주 연령 및 교육정도별 농가,2020,전국,20년 이상,고등학교,179652,가구
경영주 연령 및 교육정도별 농가,2020,전국,20년 이상,4년제미만대학,25377,가구
경영주 연령 및 교육정도별 농가,2020,전국,20년 이상,4년제이상대학교,28298,가구
경영주 연령 및 교육정도별 농가,2020,전국,20년 이상,대학원 석사과정,4298,가구
경영주 연령 및 교육정도별 농가,2020,전국,20년 이상,대학원 박사과정,998,가구
